,고객ID,성별,고객지역,가입기간,recency,frequency,monetary,제품카테고리,쿠폰상태,평균구매가치,고객가치,고객수명,고객생애가치,vip
1395,USER_0885,여,California,32,22,2,19.3,Apparel,Clicked,9.65,19.3,10,193.0,non-vip
1396,USER_0892,여,Chicago,39,22,4,340.96,Nest-USA,Used,85.24,340.96,10,3409.6,non-vip
1397,USER_0577,여,Chicago,4,21,26,5102.92,Apparel,Clicked,196.26615384615386,5102.92,10,51029.2,non-vip
1398,USER_0522,여,New Jersey,4,21,4,1558.48,Apparel,Used,389.62,1558.48,10,15584.8,non-vip
1399,USER_0804,여,California,11,21,12,1314.1,Apparel,Clicked,109.50833333333333,1314.1,10,13141.0,non-vip
1400,USER_0505,여,New York,17,21,14,642.35,Waze,Clicked,45.88214285714286,642.35,10,6423.5,non-vip
1401,USER_1281,여,California,19,20,4,169.82,Apparel,Used,42.455,169.82,10,1698.1999999999998,non-vip
1402,USER_0716,여,Chicago,37,20,8,838.79,Nest-USA,Clicked,104.84875,838.79,10,8387.9,non-vip
1403,USER_0523,여,California,38,20,2,353.42,Nest-USA,Clicked,176.71,353.42,10,3534.2000000000003,non-vip
1404,USER_0937,여,New York,24,20,18,1964.87,Apparel,Clicked,109.15944444444443,1964.87,10,19648.699999999997,non-vip
1405,USER_0342,여,New York,2,20,9,1020.36,Apparel,Clicked,113.37333333333333,1020.36,10,10203.6,non-vip
1406,USER_0434,여,Chicago,17,20,20,2139.08,Nest-USA,Clicked,106.954,2139.08,10,21390.8,non-vip
1407,USER_0979,여,Chicago,4,20,10,1649.72,Nest-USA,Clicked,164.972,1649.72,10,16497.2,non-vip
1408,USER_0384,여,New York,16,19,10,775.47,Nest-USA,Clicked,77.547,775.47,10,7754.700000000001,non-vip
1409,USER_0365,남,Chicago,42,19,11,781.26,Apparel,Clicked,71.02363636363636,781.2599999999999,10,7812.5999999999985,non-vip
1410,USER_1461,남,Chicago,15,19,21,2263.84,Apparel,Clicked,107.80190476190477,2263.84,10,22638.4,non-vip
1411,USER_0724,여,Chicago,36,19,18,888.18,Apparel,Clicked,49.343333333333334,888.1800000000001,10,8881.800000000001,non-vip
1412,USER_0449,여,California,50,19,12,1256.85,Nest-USA,Used,104.7375,1256.85,10,12568.5,non-vip
1413,USER_1408,남,Chicago,37,19,1,26.06,Drinkware,Clicked,26.06,26.06,10,260.59999999999997,non-vip
1414,USER_0763,여,California,49,19,16,626.71,Apparel,Clicked,39.169375,626.71,10,6267.1,non-vip
1415,USER_1254,여,New York,42,19,5,880.05,Nest,Clicked,176.01,880.05,10,8800.5,non-vip
1416,USER_0017,남,New York,43,18,7,638.52,Nest,Clicked,91.21714285714286,638.52,10,6385.2,non-vip
1417,USER_0619,여,California,37,18,6,1195.76,Nest-USA,Clicked,199.29333333333332,1195.76,10,11957.6,non-vip
1418,USER_0175,여,California,47,18,3,469.33,Nest,Clicked,156.44333333333333,469.33,10,4693.3,non-vip
1419,USER_0003,남,California,25,18,17,1335.73,Apparel,Clicked,78.57235294117648,1335.73,10,13357.3,non-vip
1420,USER_1132,여,California,7,18,2,43.9,Apparel,Clicked,21.95,43.9,10,439.0,non-vip
1421,USER_1218,여,California,44,17,260,34538.07,Apparel,Clicked,132.83873076923078,34538.07,10,345380.7,vip
1422,USER_0987,여,California,20,17,3,51.79,Apparel,Clicked,17.263333333333332,51.78999999999999,10,517.8999999999999,non-vip
1423,USER_1154,여,Chicago,15,17,17,1286.89,Apparel,Clicked,75.69941176470589,1286.89,10,12868.900000000001,non-vip
1424,USER_0378,남,Chicago,24,17,7,361.91,Apparel,Clicked,51.70142857142857,361.91,10,3619.1000000000004,non-vip
1425,USER_1227,여,California,46,16,12,844.56,Apparel,Clicked,70.38,844.56,10,8445.599999999999,non-vip
1426,USER_0276,남,Washington DC,6,16,16,1116.45,Nest-USA,Used,69.778125,1116.45,10,11164.5,non-vip
1427,USER_0047,여,California,23,16,31,4744.46,Nest-USA,Used,153.04709677419356,4744.46,10,47444.6,vip
1428,USER_0972,여,New York,41,16,2,618.49,Nest,Clicked,309.245,618.49,10,6184.9,non-vip
1429,USER_0907,여,New York,50,16,29,3678.94,Nest-USA,Clicked,126.86,3678.94,10,36789.4,vip
1430,USER_0411,남,California,49,15,55,7408.06,Nest-USA,Clicked,134.692,7408.06,10,74080.6,vip
1431,USER_0359,여,California,27,14,33,3168.55,Apparel,Clicked,96.01666666666667,3168.55,10,31685.5,vip
1432,USER_1309,남,California,39,14,41,4851.0,Apparel,Clicked,118.3170731707317,4851.0,10,48510.0,vip
1433,USER_0031,남,New York,26,14,6,1014.71,Nest-USA,Clicked,169.11833333333334,1014.71,10,10147.1,non-vip
1434,USER_0314,여,California,47,13,10,960.85,Apparel,Clicked,96.08500000000001,960.8500000000001,10,9608.500000000002,non-vip
1435,USER_0545,여,New Jersey,12,13,11,1453.1,Nest-USA,Clicked,132.1,1453.1,10,14531.0,non-vip
1436,USER_0306,남,New York,24,13,11,1104.49,Nest-USA,Clicked,100.40818181818182,1104.49,10,11044.9,non-vip
1437,USER_0873,여,California,39,13,1,28.41,Apparel,Clicked,28.41,28.41,10,284.1,non-vip
1438,USER_0532,남,California,42,13,29,2614.01,Apparel,Clicked,90.13827586206898,2614.01,10,26140.100000000002,vip
1439,USER_1266,여,California,25,12,45,5570.47,Nest-USA,Clicked,123.78822222222223,5570.47,10,55704.700000000004,vip
1440,USER_0240,여,Chicago,4,12,26,2239.73,Apparel,Clicked,86.14346153846154,2239.73,10,22397.3,vip
1441,USER_1217,여,Washington DC,8,12,10,1456.94,Nest-USA,Clicked,145.69400000000002,1456.94,10,14569.400000000001,non-vip
1442,USER_0377,여,New York,17,12,23,3213.4,Nest-USA,Clicked,139.7130434782609,3213.4000000000005,10,32134.000000000007,non-vip
1443,USER_1122,여,New Jersey,7,11,14,1994.47,Nest-USA,Used,142.46214285714285,1994.4699999999998,10,19944.699999999997,non-vip
1444,USER_0120,여,California,11,11,37,3729.36,Nest-USA,Clicked,100.79351351351352,3729.36,10,37293.6,vip
1445,USER_0015,남,California,8,11,26,2491.38,Apparel,Clicked,95.8223076923077,2491.38,10,24913.800000000003,vip
1446,USER_1385,남,California,4,11,2,240.62,Nest-USA,Clicked,120.31,240.62,10,2406.2,non-vip
1447,USER_0613,남,Chicago,26,11,18,2657.54,Nest-USA,Clicked,147.64111111111112,2657.54,10,26575.4,non-vip
1448,USER_1269,여,California,20,10,11,895.78,Apparel,Clicked,81.43454545454546,895.78,10,8957.8,non-vip
1449,USER_1188,여,Chicago,22,10,21,2328.93,Nest-USA,Clicked,110.90142857142857,2328.93,10,23289.3,non-vip
1450,USER_0220,남,California,37,10,48,7041.51,Nest-USA,Clicked,146.698125,7041.51,10,70415.1,vip
1451,USER_0341,여,Chicago,48,9,41,4541.08,Apparel,Clicked,110.7580487804878,4541.08,10,45410.8,vip
1452,USER_0262,남,Chicago,14,9,34,4237.02,Nest-USA,Clicked,124.61823529411765,4237.02,10,42370.200000000004,vip
1453,USER_0141,여,New Jersey,27,9,14,2365.8,Nest-USA,Used,168.9857142857143,2365.8,10,23658.0,non-vip
1454,USER_0923,여,New York,50,8,3,798.36,Nest,Clicked,266.12,798.36,10,7983.6,non-vip
1455,USER_1206,여,Chicago,14,8,1,127.8,Nest-USA,Clicked,127.8,127.8,10,1278.0,non-vip
1456,USER_0681,여,Chicago,17,6,23,2417.27,Nest-USA,Clicked,105.09869565217392,2417.27,10,24172.7,vip
1457,USER_0705,여,New Jersey,41,6,3,161.17,Apparel,Clicked,53.72333333333333,161.17,10,1611.6999999999998,non-vip
1458,USER_0387,남,Chicago,30,5,25,2944.65,Nest-USA,Clicked,117.786,2944.65,10,29446.5,vip
1459,USER_0451,남,Chicago,19,5,30,3994.34,Nest-USA,Used,133.14466666666667,3994.34,10,39943.4,vip
1460,USER_0629,여,New Jersey,14,5,2,175.58,Apparel,Clicked,87.79,175.58,10,1755.8000000000002,non-vip
1461,USER_0315,남,Chicago,35,3,24,2651.7,Nest-USA,Clicked,110.4875,2651.7,10,26517.0,vip
1462,USER_1164,여,New Jersey,38,2,38,4761.21,Nest-USA,Clicked,125.295,4761.21,10,47612.1,vip
1463,USER_0513,여,New York,41,1,9,500.21,Office,Used,55.57888888888888,500.2099999999999,10,5002.099999999999,non-vip
1464,USER_0167,여,Chicago,48,1,19,3026.08,Nest-USA,Clicked,159.26736842105262,3026.08,10,30260.8,vip
1465,USER_0845,남,New Jersey,19,1,5,761.86,Nest-USA,Clicked,152.372,761.8600000000001,10,7618.600000000001,non-vip
1466,USER_0504,여,New York,45,1,8,1100.75,Nest-USA,Clicked,137.59375,1100.75,10,11007.5,non-vip
1467,USER_0562,여,California,7,1,2,751.17,Nest-USA,Clicked,375.585,751.17,10,7511.7,non-vip
